Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11428506,2020-03-27 15:55:23,2020-03-26 13:41:27,7403829,377595279,0,51,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/428/SRR11428506.sralite.1,SRX8006844,,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254141,PRJNA615633,3,615633,SRS6380576,SAMN14453549,simple,10116,Rattus norvegicus,GSM4434547,,,,,,,no,,,,,GEO,SRA1059590,,public,C38C495047AF79D33B4631B3FA091FE9,E4410F936C895116D943ECF636512448
SRR5145143,2018-01-08 09:44:25,2017-01-04 15:21:47,24790635,1140369210,0,46,773,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145143.sralite.1,SRX2463527,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896060,SAMN06203730,simple,9606,Homo sapiens,GSM2445441,,,,,,,no,,,,,GEO,SRA519635,,public,A2DBA94C51E540CBDFC23423E67FD960,A0606A65EF8B34930B31326F73DA135C
SRR5145144,2018-01-08 09:44:25,2017-01-04 15:21:38,20861586,959632956,0,46,645,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145144.sralite.1,SRX2463528,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896061,SAMN06203731,simple,9606,Homo sapiens,GSM2445442,,,,,,,no,,,,,GEO,SRA519635,,public,AA77DE499987D1806367A8F92F12DB66,79FEFE375F350AAAFDF452CFB2B22F7A
SRR5145145,2018-01-08 09:44:25,2017-01-04 15:21:37,19712720,906785120,0,46,598,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145145.sralite.1,SRX2463529,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896062,SAMN06203729,simple,9606,Homo sapiens,GSM2445443,,,,,,,no,,,,,GEO,SRA519635,,public,F233951BF4C8D1FB033BC340FA082445,E4E25D0787FC848F70448AF578BF688A
SRR5145146,2018-01-08 09:44:25,2017-01-04 15:23:32,28972875,1332752250,0,46,896,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145146.sralite.1,SRX2463530,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896063,SAMN06203728,simple,9606,Homo sapiens,GSM2445444,,,,,,,no,,,,,GEO,SRA519635,,public,5867B86A1D33C8C25F2A6DB583650C7C,4C933E99DAEFE578F36956B98FCA9F26
SRR5145147,2018-01-08 09:44:25,2017-01-04 15:24:10,33330008,1533180368,0,46,1038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145147.sralite.1,SRX2463531,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896064,SAMN06203727,simple,9606,Homo sapiens,GSM2445445,,,,,,,no,,,,,GEO,SRA519635,,public,3875D92E613A86D8CB6224B6225460CC,9B62EE73539A3A2F61911D2F2C7763AF
SRR5145138,2018-01-08 09:44:24,2017-01-04 15:21:37,22106747,1016910362,0,46,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145138.sralite.1,SRX2463522,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896055,SAMN06203782,simple,9606,Homo sapiens,GSM2445436,,,,,,,no,,,,,GEO,SRA519635,,public,42E760739DBACBFB5E6763DAB0DC38FC,F2D1FAA517B8E2F4C9A4C906FEBA9244
SRR5145139,2018-01-08 09:44:25,2017-01-04 15:22:55,29059920,1336756320,0,46,884,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145139.sralite.1,SRX2463523,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896056,SAMN06203769,simple,9606,Homo sapiens,GSM2445437,,,,,,,no,,,,,GEO,SRA519635,,public,B11D6DE1D41F67B4FC2FA9451020B3CF,793322C450AE06129DB893041458F3D5
SRR5145140,2018-01-08 09:44:25,2017-01-04 15:25:15,29169178,1341782188,0,46,928,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145140.sralite.1,SRX2463524,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896057,SAMN06203768,simple,9606,Homo sapiens,GSM2445438,,,,,,,no,,,,,GEO,SRA519635,,public,83B4C22005DAD270C6C82E485AB05B3E,F38D3702F59413BD638058302211CE3A
SRR5145141,2018-01-08 09:44:25,2017-01-04 15:24:59,22082530,1015796380,0,46,697,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145141.sralite.1,SRX2463525,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896058,SAMN06203734,simple,9606,Homo sapiens,GSM2445439,,,,,,,no,,,,,GEO,SRA519635,,public,,
SRR5145142,2018-01-08 09:44:25,2017-01-04 15:24:28,24337698,1119534108,0,46,756,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145142.sralite.1,SRX2463526,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896059,SAMN06203733,simple,9606,Homo sapiens,GSM2445440,,,,,,,no,,,,,GEO,SRA519635,,public,E74D3CAD328DEA49CAD5BB1183E178FE,C132E453CEE70F1889B96C0239864777
SRR5145133,2018-01-08 09:44:24,2017-01-04 15:23:21,20026426,921215596,0,46,592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145133.sralite.1,SRX2463517,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896050,SAMN06203789,simple,9606,Homo sapiens,GSM2445431,,,,,,,no,,,,,GEO,SRA519635,,public,55CA22EC873813F32DD60210B26672A0,02FF8D06092D2B67D789842881E6A836
SRR5145134,2018-01-08 09:44:24,2017-01-04 15:20:56,20775503,955673138,0,46,594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145134.sralite.1,SRX2463518,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896051,SAMN06203786,simple,9606,Homo sapiens,GSM2445432,,,,,,,no,,,,,GEO,SRA519635,,public,F0FD7835582AD102B1928EFD60058A89,B7C267133761A55F0D5C6C549ECCDFA5
SRR5145135,2018-01-08 09:44:24,2017-01-04 15:23:09,28321936,1302809056,0,46,886,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145135.sralite.1,SRX2463519,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896052,SAMN06203781,simple,9606,Homo sapiens,GSM2445433,,,,,,,no,,,,,GEO,SRA519635,,public,D1FA8BEF33823CFF0C1D679EA6EBB7CD,7BDE967BC5EF54F81BBE9BD6156D3909
SRR5145136,2018-01-08 09:44:24,2017-01-04 15:22:25,24317927,1118624642,0,46,765,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145136.sralite.1,SRX2463520,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896053,SAMN06203784,simple,9606,Homo sapiens,GSM2445434,,,,,,,no,,,,,GEO,SRA519635,,public,4D14BCC4DEC1CF7A3D06DD58D5F2E6F0,299C848B42CC0FAB63B564EB7E434B65
SRR5145137,2018-01-08 09:44:24,2017-01-04 15:23:21,22397484,1030284264,0,46,682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145137.sralite.1,SRX2463521,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896054,SAMN06203785,simple,9606,Homo sapiens,GSM2445435,,,,,,,no,,,,,GEO,SRA519635,,public,68620911C905E885727B2C776C87BB81,63B826E81F4A532F1CD651F7E1D95C44
SRR5145128,2018-01-08 09:44:24,2017-01-04 15:19:10,13052331,639564219,0,49,446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145128.sralite.1,SRX2463512,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896045,SAMN06203790,simple,9606,Homo sapiens,GSM2445426,,,,,,,no,,,,,GEO,SRA519635,,public,D930FCBD2E54502CEB5C55194772C422,55405249C27BFE018A9F56B5BDA28DAA
SRR5145129,2018-01-08 09:44:24,2017-01-04 15:21:04,15936066,780867234,0,49,597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145129.sralite.1,SRX2463513,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896046,SAMN06203792,simple,9606,Homo sapiens,GSM2445427,,,,,,,no,,,,,GEO,SRA519635,,public,18009D64F0F79780F3268DE5C2BE8C14,F4490C945C93AFE26515DAE0C00AF1FB
SRR5145130,2018-01-08 09:44:24,2017-01-04 15:23:54,14898567,447209298,0,30,321,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145130.sralite.1,SRX2463514,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896047,SAMN06203788,simple,32644,unidentified,GSM2445428,,,,,,,no,,,,,GEO,SRA519635,,public,D825AB88E4D6EFA86FD9EDACA08EB245,3458100B41E2B728A8F0B039E4F584B1
SRR5145131,2018-01-08 09:44:24,2017-01-04 15:22:11,16320942,477241255,0,29,340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145131.sralite.1,SRX2463515,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896048,SAMN06203791,simple,32644,unidentified,GSM2445429,,,,,,,no,,,,,GEO,SRA519635,,public,5FACD7AA0D2DE044B3BD9E21C4B2564E,B2C1C62953E09E109BE871D97B712A80
SRR5145132,2018-01-08 09:44:24,2017-01-04 15:22:04,15491132,390655491,0,25,285,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145132.sralite.1,SRX2463516,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896049,SAMN06203787,simple,32644,unidentified,GSM2445430,,,,,,,no,,,,,GEO,SRA519635,,public,5ADB6A5A3DB6C327383EA79AF9E3792F,889B03AE52D7C3EF9EBB23853B3C1EE6
SRR5145122,2018-01-08 09:44:23,2017-01-04 15:18:48,11985195,587274555,0,49,405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145122.sralite.1,SRX2463507,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896040,SAMN06203796,simple,10090,Mus musculus,GSM2445421,,,,,,,no,,,,,GEO,SRA519635,,public,E07823322C82C1D3591693CB95BB0D56,C4F403637E0C4560EF89B539FE31002D
SRR5145124,2018-01-08 09:44:23,2017-01-04 15:19:56,13086026,641215274,0,49,443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145124.sralite.1,SRX2463508,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896041,SAMN06203799,simple,10090,Mus musculus,GSM2445422,,,,,,,no,,,,,GEO,SRA519635,,public,9D74F0F6628B19E92CBC522C77B02C9F,FD67F780B5155F42675E947997AD0D1A
SRR5145125,2018-01-08 09:44:23,2017-01-04 15:19:13,11301897,553792953,0,49,383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145125.sralite.1,SRX2463509,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896042,SAMN06203795,simple,10090,Mus musculus,GSM2445423,,,,,,,no,,,,,GEO,SRA519635,,public,AD3BDDE7F9C2209902EDFC65A27B59F6,2F5830F7599E2B091B87FAE935E7EE9B
SRR5145126,2018-01-08 09:44:23,2017-01-04 15:19:32,13232659,648400291,0,49,448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145126.sralite.1,SRX2463510,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896043,SAMN06203793,simple,10090,Mus musculus,GSM2445424,,,,,,,no,,,,,GEO,SRA519635,,public,73C8B00B200133D6FFDEDF595E5F57FB,D6CF83DA0DC220222E33E81999E05691
SRR5145127,2018-01-08 09:44:23,2017-01-04 15:22:51,14784669,724448781,0,49,552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145127.sralite.1,SRX2463511,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896044,SAMN06203794,simple,9606,Homo sapiens,GSM2445425,,,,,,,no,,,,,GEO,SRA519635,,public,4654CD1D02664BF2667C89415C68F1D4,49E7B29128CDF10697F94BBB3DCCF291
SRR5145117,2018-01-08 09:44:23,2017-01-04 15:19:50,15951091,781603459,0,49,535,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145117.sralite.1,SRX2463502,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896035,SAMN06203798,simple,9606,Homo sapiens,GSM2445416,,,,,,,no,,,,,GEO,SRA519635,,public,D67E6023917FA39DDC3248DC73F95D2A,DC9F4C43FDDF34DDBC8613622F098A49
SRR5145118,2018-01-08 09:44:23,2017-01-04 15:21:29,16434575,805294175,0,49,614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145118.sralite.1,SRX2463503,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896036,SAMN06203801,simple,9606,Homo sapiens,GSM2445417,,,,,,,no,,,,,GEO,SRA519635,,public,8088BA8A0F469522C162C6C56B0E8833,6D1850B65436A67B371AA4629BC0280C
SRR5145119,2018-01-08 09:44:23,2017-01-04 15:19:28,17565840,860726160,0,49,657,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145119.sralite.1,SRX2463504,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896037,SAMN06203802,simple,9606,Homo sapiens,GSM2445418,,,,,,,no,,,,,GEO,SRA519635,,public,1AFC88631D0F81C17186BC5F7402866D,FAA20EFD0F84AD8CF97DF600CDFD7008
SRR5145120,2018-01-08 09:44:23,2017-01-04 15:18:26,12746216,624564584,0,49,476,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145120.sralite.1,SRX2463505,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896038,SAMN06203797,simple,9606,Homo sapiens,GSM2445419,,,,,,,no,,,,,GEO,SRA519635,,public,29EFECEF7298AE501C4EF631951168A9,58EBC0EB2F86C575FBC4173BEB7190FE
SRR5145121,2018-01-08 09:44:23,2017-01-04 15:19:01,14718364,721199836,0,49,522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145121.sralite.1,SRX2463506,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896039,SAMN06203800,simple,9606,Homo sapiens,GSM2445420,,,,,,,no,,,,,GEO,SRA519635,,public,D58276FB760A8EE1D4BEB08B94D6BB00,BEAA65EAB217A51D1C971CA9B984C851
SRR5145112,2018-01-08 09:44:22,2017-01-04 15:18:23,13497116,661358684,0,49,496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145112.sralite.1,SRX2463497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896030,SAMN06203808,simple,9606,Homo sapiens,GSM2445411,,,,,,,no,,,,,GEO,SRA519635,,public,52E6A44A66FCFBD09ED907C423376D4E,3D782AEFF147B1EBC02A5E623C22AF64
SRR5145113,2018-01-08 09:44:22,2017-01-04 15:21:44,13833604,677846596,0,49,515,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145113.sralite.1,SRX2463498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896031,SAMN06203803,simple,9606,Homo sapiens,GSM2445412,,,,,,,no,,,,,GEO,SRA519635,,public,9D2A8F70BA334CA549018DDED9F5215A,D9400C9D45D2BE87200A1238F7D2A69E
SRR5145114,2018-01-08 09:44:22,2017-01-04 15:18:19,12452852,610189748,0,49,448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145114.sralite.1,SRX2463499,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896032,SAMN06203805,simple,9606,Homo sapiens,GSM2445413,,,,,,,no,,,,,GEO,SRA519635,,public,BC30CB45FDDFCF55230A4937FA75E5B2,F5E1823B1FBB1FAB422BC3F8E35E8FA2
SRR5145115,2018-01-08 09:44:22,2017-01-04 15:19:47,17171439,841400511,0,49,640,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145115.sralite.1,SRX2463500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896033,SAMN06203806,simple,9606,Homo sapiens,GSM2445414,,,,,,,no,,,,,GEO,SRA519635,,public,A44655AC4547071CE2E8AE2650E54841,2243BF74EA146B9DC1D642784E360FFB
SRR5145116,2018-01-08 09:44:22,2017-01-04 15:23:12,13730911,672814639,0,49,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145116.sralite.1,SRX2463501,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896034,SAMN06203804,simple,9606,Homo sapiens,GSM2445415,,,,,,,no,,,,,GEO,SRA519635,,public,037A7E3358F74FFE3EC5A94D8528AD58,AE3D3374496704FE8BC42009392A7BDE
SRR5145107,2018-01-08 09:44:22,2017-01-04 15:18:31,12974873,635768777,0,49,483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145107.sralite.1,SRX2463492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896025,SAMN06203770,simple,9606,Homo sapiens,GSM2445406,,,,,,,no,,,,,GEO,SRA519635,,public,EB7B2045568762EED2723D9F0B1F158D,3B8574C29A7D6A1CEB2AD0C08915F626
SRR5145108,2018-01-08 09:44:22,2017-01-04 15:19:12,15397700,754487300,0,49,573,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145108.sralite.1,SRX2463493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896026,SAMN06203811,simple,9606,Homo sapiens,GSM2445407,,,,,,,no,,,,,GEO,SRA519635,,public,F22B519AD7F43EE066683E832800B97C,CB9D7D59307FB034D14904392CF31608
SRR5145109,2018-01-08 09:44:22,2017-01-04 15:18:25,14610562,715917538,0,49,519,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145109.sralite.1,SRX2463494,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896027,SAMN06203810,simple,9606,Homo sapiens,GSM2445408,,,,,,,no,,,,,GEO,SRA519635,,public,D1F1D050CEE7778015CA374D74096215,00072B5AE6EC540C059037A1AEA77779
SRR5145110,2018-01-08 09:44:22,2017-01-04 15:19:37,17092757,837545093,0,49,643,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145110.sralite.1,SRX2463495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896028,SAMN06203809,simple,9606,Homo sapiens,GSM2445409,,,,,,,no,,,,,GEO,SRA519635,,public,05EE8FDC15475AD7B26EDADF2C89A4B1,F8CD7288B7F952AFCE78BB37CB6A72B2
SRR5145111,2018-01-08 09:44:22,2017-01-04 15:18:16,11335922,555460178,0,49,417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145111.sralite.1,SRX2463496,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896029,SAMN06203807,simple,9606,Homo sapiens,GSM2445410,,,,,,,no,,,,,GEO,SRA519635,,public,AD11F4C9E0F8FFB2280B7DC6E4321BBB,966BA23E6B4BC4DB2B97B8DEE4352770
SRR5145106,2018-01-08 09:44:22,2017-01-04 15:19:44,15200715,744835035,0,49,567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145106.sralite.1,SRX2463491,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896024,SAMN06203771,simple,9606,Homo sapiens,GSM2445405,,,,,,,no,,,,,GEO,SRA519635,,public,915213D4E793CDA145F3AD8EB63B18A5,8EAA28054B0B5AF667C5406967CDC299
